text	label
what are the reviews like for bar tartine	restaurant_reviews
what are the reviews like for khin khao	restaurant_reviews
have you heard how the enchiladas are at jose's taco shop	restaurant_reviews
does bjs get good reviews	restaurant_reviews
give me the reviews for chipotle	restaurant_reviews
how good are the ratings for papa john's	restaurant_reviews
how good are the ratings for outback steakhouse	restaurant_reviews
does have good reviews have great reviews	restaurant_reviews
what do the ratings say about korean bbq	restaurant_reviews
how good are the ratings for peter luger steakhouse	restaurant_reviews
does applebees have alright reviews	restaurant_reviews
does longhorn steakhouse have good reviews	restaurant_reviews
how are the ratings like for buffalo wild wings	restaurant_reviews
does mcdonalds have good reviews	restaurant_reviews
how are the donuts reviews at tgi	restaurant_reviews
what are the ratings about at pho king	restaurant_reviews
what are the reviews like for zazie	restaurant_reviews
what is the sushi like at yakamoto	restaurant_reviews
how are the burgers at carl jr's	restaurant_reviews
how many stars does la vignette have	restaurant_reviews
do people like chipotle	restaurant_reviews
does the bleu olive have decent reviews	restaurant_reviews
does ihop have positive reviews	restaurant_reviews
how are people liking the sushi at yakamoto	restaurant_reviews
is the sushi well-received at yakamoto	restaurant_reviews
how good are the ratings for the french laundry	restaurant_reviews
tell me the reviews for chipotle	restaurant_reviews
does buffalo wild wings have good reviews	restaurant_reviews
tell me about the reviews for olive garden	restaurant_reviews
are people recommending the donuts at tgi	restaurant_reviews
how good are the ratings for longhorn steakhouse	restaurant_reviews
how good are the ratings for applebees	restaurant_reviews
tell me about the reviews for chilis	restaurant_reviews
how's the lo mein rated at hun lee's	restaurant_reviews
let me know how the outback steakhouse reviews are	restaurant_reviews
i want to know how the mcdonalds reviews are	restaurant_reviews
how does yelp report the enchiladas are at jose's taco shop	restaurant_reviews
does chili's have good reviews	restaurant_reviews
how good are the ratings for olive garden	restaurant_reviews
tell me the ratings for the local denny's	restaurant_reviews
look up the ratings for olive garden	restaurant_reviews
how good are the ratings for the olive garden	restaurant_reviews
i need my pin number	pin_change
how do i update my pin number for my account, please	pin_change
i cant recall my pin number for my city first account	pin_change
please tell me my pin number for my synovus account	pin_change
i cannot remember what my pin is for my bank of america checking account	pin_change
i want to change my pin number for my account	pin_change
change my amex pin to 1234	pin_change
change the pin on my wells fargo account to be 1234	pin_change
how do i change my pin for number for my abc bank account	pin_change
i seem to have lost the pin for my retirement account	pin_change
can you reset my pin number	pin_change
i'd like to change my pin number for my checking account	pin_change
please go and change the pin on my bank of america account to be 1234	pin_change
help me get my pin on my capitol one account changed to 3892	pin_change
change my pin to 1234 on account ending with digits 4994	pin_change
switch my amex pin to 1234	pin_change
what do i need to do to change my abc bank account pin number	pin_change
i would like to change the pin on my savings account, please	pin_change
help me change my pin number for my money market account	pin_change
can you help me with my pin number	pin_change
i'd like to change my pin number for my savings account	pin_change
how can i switch the pin on my wells fargo account to 9982	pin_change
tell me how to change my pin number	pin_change
i want 1234 to be the new pin number for my joint account	pin_change
i need to change my pin number for my checking account	pin_change
i think my account is blocked	account_blocked
why is my bank account stopping all transactions from going through	account_blocked
what would cause me to be locked out of my bank account	account_blocked
find out the reason why am i locked out of my bank account	account_blocked
my account has a hold on it and i can't access my funds, why	account_blocked
can you find out what triggered a hold on my bank account	account_blocked
what was the reason my bank account was frozen	account_blocked
why am i unable to access my bank account	account_blocked
my account is blocked, help me figure out why	account_blocked
